@relation 'Random_10_dimensions_SeparationFunction_f(x) =  + 1.0*x0^2 + 2.0*x1^2 + 1.0*x2^2 + 2.0*x3^2 + 1.0*x4^2 + 2.0*x5^2 + 1.0*x6^2 + 2.0*x7^2 + 1.0*x8^2 + 2.0*x9^2'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute Class {0,1}

@data
0.339365,-0.323183,0.129418,-0.736081,0.748103,0.051972,-0.471223,-0.429706,-0.826547,-0.070408,0
-0.394801,0.270867,0.223796,-0.170695,0.509496,-0.342631,-0.162346,-0.785618,-0.070032,0.495318,0
-0.257698,-0.429031,-0.903358,0.182984,0.984289,0.124658,-0.666359,-0.30784,0.939891,-0.432226,0
-0.857095,0.55957,-0.682974,0.039853,0.062242,-0.526801,0.576186,-0.214544,-0.387036,0.585654,0
0.92645,0.407591,-0.462896,0.587108,-0.406332,-0.558351,-0.778488,0.783243,0.411396,-0.906078,1
-0.284145,-0.050996,0.951226,-0.579612,-0.926156,-0.433132,0.387605,0.965604,0.881751,-0.791273,1
0.08332,-0.061809,0.785571,0.283359,0.485282,0.368507,0.587915,-0.853122,0.336314,0.375797,0
0.058026,-0.33859,-0.562899,-0.333807,0.983043,0.687675,0.233547,0.689615,0.185915,-0.290006,0
0.358228,0.502751,0.245147,-0.182307,-0.079298,0.316943,0.473788,-0.395305,-0.180075,0.953923,0
0.349889,0.199554,0.643032,0.989027,-0.962124,0.601017,-0.181707,0.230605,-0.099925,-0.230377,0
-0.393988,0.366022,-0.030115,-0.486266,0.239722,-0.901219,-0.757134,0.108772,-0.929025,-0.092089,0
-0.660735,0.80134,-0.075396,0.679948,-0.398729,-0.124714,-0.962704,0.895446,-0.989433,-0.205332,1
-0.162337,-0.444551,-0.326828,0.422672,-0.385346,0.776864,0.519669,0.118001,0.955571,-0.780042,0
-0.085732,0.697824,0.050284,-0.853805,0.006552,-0.019952,0.556904,0.739291,0.89501,0.606606,0
0.758667,0.073567,0.174458,0.816495,-0.424407,-0.938632,0.676299,-0.916969,0.726636,0.4609,1
0.225616,-0.329684,0.597811,-0.698765,-0.84481,0.345563,-0.555966,0.669123,0.044978,0.978027,0
-0.562802,0.702656,-0.303342,0.561986,0.770256,0.849688,-0.293682,0.320306,0.536858,0.974335,1
-0.835581,-0.023209,0.428351,0.732761,0.990655,-0.970333,0.424709,0.789831,0.202354,0.915153,1
0.603253,-0.088865,0.018577,-0.680741,-0.051263,0.740236,0.118109,0.577558,-0.379298,0.158934,0
0.598008,0.096833,0.518717,-0.471325,-0.779564,0.03914,-0.816588,-0.175826,0.389,0.127965,0
0.080976,0.695683,-0.038181,-0.632203,0.141053,0.834229,0.487102,-0.287421,-0.947264,-0.335459,0
0.737974,-0.724864,0.270615,-0.646713,-0.473132,0.538833,0.942628,-0.604395,0.695761,0.214325,0
0.043698,-0.369166,-0.092926,-0.121551,0.883918,-0.561283,0.401088,0.338902,0.85732,-0.919748,0
0.239193,-0.212478,-0.192984,-0.327249,-0.281638,0.236611,0.704772,-0.873429,0.620711,0.476892,0
0.477833,0.521344,0.753048,0.852323,0.763107,0.862458,-0.165176,-0.483864,0.12854,-0.0661,0
0.208902,-0.485888,0.873823,-0.94851,0.078097,-0.964764,0.907305,-0.079097,0.011438,-0.523469,1
0.393281,0.517781,-0.68237,-0.412012,-0.126449,-0.067378,-0.450803,0.895176,-0.610546,-0.538975,0
-0.120682,-0.158771,0.765319,0.870259,-0.615627,-0.35342,-0.338459,0.736018,0.368735,-0.246085,0
0.265282,0.018608,0.78436,0.907502,-0.440979,0.635715,0.526237,-0.589856,-0.008017,-0.310722,0
-0.07421,0.907692,-0.923287,-0.783106,-0.882179,0.170163,-0.05715,0.863562,0.122614,0.770162,1
-0.296509,-0.232167,-0.465692,0.663655,-0.525829,0.507188,0.359779,0.012484,-0.59246,-0.701017,0
0.407551,0.662336,-0.135933,0.663222,-0.972452,0.229015,0.622694,-0.526108,-0.356226,0.818538,0
-0.970821,-0.837276,0.663614,-0.829492,-0.032679,-0.087145,-0.548141,0.326449,-0.157656,-0.753021,0
-0.366057,-0.376791,0.869217,-0.716263,-0.747391,-0.913076,0.87472,0.117733,0.374509,-0.10905,0
-0.449427,-0.727314,-0.372008,0.44153,0.635949,0.983898,-0.149385,-0.132124,0.861233,0.185337,0
-0.465333,-0.781271,0.650881,0.508274,-0.918735,-0.494655,0.561764,-0.657424,-0.991649,0.881259,1
-0.77561,0.068365,-0.794829,0.712055,-0.842081,-0.06508,0.085602,0.063772,0.245882,-0.254663,0
0.064944,0.226458,0.888068,0.499575,-0.830437,-0.710212,-0.114978,0.455199,-0.21396,-0.499472,0
-0.034873,-0.31576,0.566243,-0.842955,0.530269,0.136243,0.327011,0.133943,0.674577,-0.538282,0
-0.582111,-0.219718,-0.178232,0.406837,0.477643,-0.102249,0.430124,0.45939,0.760023,-0.219459,0
-0.869835,0.607604,0.281527,0.886562,-0.611438,-0.432372,-0.071313,-0.389968,0.332907,0.642074,0
-0.640372,-0.16164,0.725399,0.49119,0.04448,0.501642,0.239591,0.529848,0.11142,-0.839034,0
0.172815,0.407683,0.799937,0.832128,0.517923,-0.913634,-0.729846,-0.295766,-0.078482,0.397132,0
-0.723186,0.188078,-0.528154,0.643306,-0.211198,0.81704,0.488038,-0.193259,0.01984,-0.07631,0
0.523411,-0.776295,-0.466741,-0.271883,0.649056,-0.785112,0.093509,-0.500563,0.749941,0.085858,0
-0.240641,0.789809,0.0443,-0.84157,-0.651539,0.390671,-0.671945,-0.949959,0.850267,-0.376194,1
-0.450415,0.287378,0.624018,-0.144751,0.236115,0.522148,-0.709198,-0.29209,-0.978438,-0.889001,0
-0.886552,-0.650787,0.066661,-0.371722,0.355276,-0.557092,0.515725,-0.00059,0.618506,0.879623,0
0.300392,0.374356,-0.514621,0.238617,-0.420744,0.604735,0.919815,-0.916431,-0.106743,0.244832,0
-0.165298,0.658144,-0.279744,0.36587,0.989665,-0.677546,0.528217,0.154536,-0.043554,0.159444,0
-0.34507,0.260937,-0.726227,0.580591,-0.616751,-0.832257,0.110879,0.47323,-0.565704,0.471479,0
0.76858,0.457187,0.767142,-0.101488,0.169109,-0.843704,0.051958,-0.877542,-0.87936,0.040774,0
0.444921,0.348188,-0.183695,-0.254193,0.296802,-0.634132,-0.051632,-0.327418,0.972509,-0.18202,0
0.399559,0.187725,0.899666,0.236424,0.53265,0.354341,-0.369355,-0.461469,0.902365,0.644812,0
-0.104254,-0.37695,-0.55246,-0.056338,0.13157,0.370798,0.095168,0.196697,0.305704,-0.70266,0
-0.968005,-0.916332,0.43108,-0.807027,-0.872145,-0.914154,-0.451856,0.485659,-0.964042,0.626575,1
-0.849754,0.775467,0.348849,-0.41805,-0.962585,0.014452,-0.145216,-0.609527,-0.594056,0.143804,0
0.417768,-0.765378,0.61601,0.650491,-0.704466,0.32395,-0.473241,0.468491,0.813239,0.178459,0
0.548121,-0.074865,-0.773312,-0.007388,0.630829,0.020931,-0.6626,0.654537,0.300914,0.231662,0
0.962841,0.801563,-0.457804,0.234435,0.718684,-0.5876,-0.159916,-0.515272,0.735952,-0.132083,0
0.214852,-0.298154,0.318811,0.800228,0.653526,0.399036,-0.673481,0.733514,0.750046,0.00088,0
-0.707748,-0.380172,0.773286,0.867448,0.419201,-0.55041,0.533171,-0.511036,-0.442288,-0.418152,0
0.297362,0.434321,-0.252249,-0.555864,0.499112,0.123426,-0.594876,-0.436672,-0.607665,0.472507,0
0.513589,-0.121352,0.622604,-0.28873,-0.004952,-0.939108,0.851215,-0.001127,0.393152,-0.706539,0
0.427959,0.747679,-0.338965,-0.114485,0.687968,0.462711,0.947694,0.688168,0.928997,-0.454828,0
-0.180311,0.786044,-0.718637,-0.466323,0.007288,0.859055,0.71771,0.021955,0.962978,-0.524554,0
-0.10615,0.362716,0.529989,-0.397455,0.177899,-0.801015,-0.15921,-0.040448,0.703475,0.108389,0
-0.79976,0.487081,0.573725,0.202475,-0.844644,0.171067,-0.553543,0.392321,0.21345,0.734033,0
0.646695,-0.786692,-0.257394,-0.705377,0.68146,0.59609,-0.52672,0.996662,-0.42738,-0.222587,1
-0.282966,0.821934,-0.222858,0.663603,0.928215,0.326228,-0.369868,0.391157,-0.443379,-0.123886,0
0.22452,0.573029,-0.726014,0.114289,0.432303,-0.224164,0.604385,-0.155772,-0.624259,0.142353,0
-0.251611,-0.699736,-0.927056,0.755304,0.963123,-0.142875,0.210793,-0.667397,0.245084,-0.36669,0
-0.960866,0.150822,-0.740101,-0.844369,-0.766254,-0.287168,-0.527081,0.277587,-0.758452,0.607176,0
-0.743152,0.882154,-0.899938,0.250893,-0.61265,-0.450028,-0.985852,0.764137,0.784854,0.336766,1
-0.923451,-0.905907,0.620525,0.079276,-0.565207,0.687316,0.976671,-0.763177,0.935524,-0.49623,1
0.136574,0.176038,-0.181661,-0.027518,0.27604,0.019195,0.384736,0.607865,0.838699,0.701943,0
0.733781,0.437406,0.199374,0.724151,0.634624,0.135555,-0.64541,-0.772047,-0.602989,-0.184707,0
0.326561,-0.500017,-0.795542,0.797996,0.726764,-0.229822,-0.209254,-0.636143,0.497469,0.267405,0
-0.431052,0.479252,-0.765635,0.892582,0.363188,0.804114,0.690685,-0.417176,-0.253147,0.901465,1
-0.927004,-0.534431,0.656993,0.502951,-0.438916,-0.760496,0.433183,-0.071668,-0.880849,-0.130492,0
0.720086,-0.686476,-0.887237,-0.354272,-0.223466,-0.829052,0.505803,0.932282,-0.350092,0.987561,1
-0.516084,-0.481014,0.403134,-0.939914,0.235705,-0.61011,0.122647,0.573628,0.320213,-0.064727,0
0.789146,0.048958,0.558981,-0.840801,0.259017,0.715418,-0.286761,-0.727454,-0.41719,-0.889456,1
0.34156,0.211884,0.678143,0.264119,0.180561,0.087416,-0.022028,-0.806467,-0.848986,-0.661376,0
-0.908875,0.11895,-0.336019,-0.535877,-0.259434,-0.199054,-0.713631,-0.407368,-0.714169,-0.290112,0
0.022546,0.874869,0.989615,-0.644499,-0.521551,-0.298451,-0.145503,0.036683,-0.003138,0.090562,0
0.334311,0.515786,0.48731,-0.763193,0.515677,-0.321793,0.121293,0.181039,0.468734,0.107297,0
-0.676666,-0.17052,0.382122,0.686199,-0.439408,-0.856169,0.82578,-0.167588,-0.681454,-0.778277,0
-0.973855,-0.222525,-0.652462,0.200526,-0.608152,0.423348,-0.225293,-0.557169,-0.305974,0.738662,0
0.998133,-0.700197,0.283865,0.40219,-0.585242,0.899007,0.521041,0.457517,-0.019073,0.866187,1
0.190196,-0.887982,0.364162,0.665877,0.098649,-0.505099,0.017027,-0.6664,-0.722989,0.183233,0
-0.11127,-0.227166,0.245427,0.611457,0.687367,0.502761,0.661666,0.099115,-0.384535,0.768267,0
-0.666708,-0.836933,-0.676222,-0.738498,-0.94533,-0.97531,0.463009,-0.645273,0.020591,-0.220854,1
0.660448,0.707059,-0.328217,-0.437035,0.008243,0.38311,-0.256385,0.237834,0.222307,0.209411,0
-0.982173,-0.397404,-0.484387,0.994911,0.818087,-0.047848,-0.073077,0.454711,-0.356241,-0.078956,0
0.355727,0.201607,-0.497788,0.981181,0.876459,0.007889,-0.521423,-0.29271,0.039812,0.690241,0
-0.127172,-0.019677,0.816251,0.433481,0.83761,-0.331829,0.596563,-0.855739,0.866233,0.004724,0
0.236583,-0.486252,0.708773,0.88239,0.517971,-0.131315,-0.664751,-0.420105,-0.405796,0.603144,0
0.418329,0.066272,0.000682,-0.991358,0.474079,0.953617,0.630165,0.658208,-0.722265,0.41533,1
-0.290552,-0.84963,-0.537468,-0.056821,-0.739468,-0.018078,-0.686873,-0.314307,-0.210763,0.593713,0
0.681159,0.292013,0.01653,-0.778383,0.679014,-0.320532,0.352562,0.085194,-0.651112,-0.0502,0
0.510699,-0.340518,-0.142268,-0.201908,-0.831406,0.300723,0.9347,-0.809912,0.905603,-0.665268,0
-0.753769,-0.172254,0.78062,-0.133003,0.19491,0.979506,-0.138326,0.036506,-0.768245,-0.379121,0
-0.2216,0.210662,0.187633,0.512626,0.940736,0.706562,0.357969,-0.16208,-0.547992,0.024296,0
0.115976,-0.673468,-0.058214,-0.709189,-0.316885,0.413226,-0.446306,0.638274,-0.648467,-0.09083,0
0.14559,-0.421222,-0.068269,-0.090655,-0.605656,0.087583,-0.510268,-0.784469,0.944645,0.070035,0
0.541528,-0.576364,-0.998901,0.162638,0.788621,0.005733,-0.164909,0.406678,0.206959,-0.788668,0
-0.437308,-0.766817,-0.157381,-0.580933,0.247119,-0.589104,-0.97894,0.689081,0.889066,0.134308,0
-0.157167,0.698069,0.19044,-0.733278,0.817118,0.98306,0.111841,0.90368,-0.724525,0.476672,1
-0.808617,0.884996,0.811736,-0.314307,0.352183,0.659018,-0.590048,0.546515,-0.501817,-0.009373,0
0.150841,-0.014945,0.582646,-0.595101,-0.571803,-0.48454,0.031018,-0.028797,-0.539778,0.831023,0
0.409546,-0.942056,0.546793,0.272385,0.053357,0.026019,0.002136,-0.697774,0.002429,-0.520547,0
0.98346,-0.327689,0.041187,-0.345417,-0.460439,0.837866,-0.102806,-0.19546,0.119463,-0.644067,0
0.607973,0.919638,0.814605,0.937921,0.490677,0.735879,0.195826,-0.848787,0.385027,-0.877163,1
-0.768594,-0.219812,-0.958006,0.680556,0.591112,-0.536291,0.956722,0.847327,0.085255,-0.047177,0
0.246137,0.610491,0.840733,0.133614,-0.569743,-0.432746,0.228085,-0.490657,-0.795097,-0.923973,0
0.077474,0.652913,0.147039,-0.142002,0.731241,0.166114,0.959971,0.340239,-0.696997,0.019954,0
-0.538035,0.559878,0.999243,-0.547998,-0.29065,0.676958,0.817968,0.305644,-0.051103,-0.635946,0
-0.641562,-0.775404,0.125522,-0.015131,0.392142,0.81893,-0.323125,0.101051,-0.632485,0.744845,0
-0.440894,-0.990983,0.919749,0.239285,0.87301,-0.705589,-0.62628,-0.700468,0.370646,0.844926,1
0.798445,0.672162,0.882285,-0.462372,0.58748,0.497354,0.275802,0.904781,0.76821,0.448704,1
-0.054585,-0.517406,0.283998,0.515342,-0.976098,-0.739817,-0.653359,-0.807724,-0.477765,-0.328574,0
-0.377351,0.776535,0.422804,0.910314,-0.504668,-0.289184,-0.61282,0.000737,-0.064275,-0.526995,0
-0.813358,-0.985414,-0.381114,0.37904,0.223433,-0.892582,-0.161888,0.848274,0.583008,0.628819,1
0.498146,0.17459,0.942278,0.464997,0.009453,-0.346802,-0.643873,0.984036,0.259174,-0.967835,1
-0.085813,-0.145897,0.176315,0.000953,-0.966298,-0.379255,-0.402228,0.153538,0.316117,-0.398902,0
0.298921,0.387472,-0.221678,0.426818,-0.656883,-0.57176,0.22079,0.23077,-0.647276,0.945402,0
-0.319706,0.004272,-0.561064,0.405203,-0.489622,0.924392,0.332267,0.689045,-0.512169,-0.00073,0
-0.969104,0.815044,0.634457,0.936054,-0.268657,-0.937222,0.546895,-0.994798,-0.9343,-0.923269,1
-0.458381,-0.49194,0.019116,0.83309,-0.815702,-0.291527,-0.233593,-0.630586,-0.353851,-0.029866,0
-0.476202,-0.540964,-0.789054,-0.607468,-0.116287,-0.010591,-0.196501,-0.883377,-0.26315,-0.639714,0
0.848544,-0.852285,-0.88247,-0.770587,-0.593773,0.291618,0.928337,-0.455262,0.893565,-0.279018,1
-0.899506,0.822439,-0.101467,-0.598388,0.599951,-0.750808,-0.396792,-0.366052,-0.644823,-0.881244,1
-0.845362,-0.697198,-0.338844,-0.642918,0.956899,0.078794,0.905106,0.446802,0.305046,-0.222119,0
0.562969,0.931083,0.041446,0.360694,0.3317,0.858494,0.987237,0.641359,0.990949,-0.97536,1
0.786419,0.675804,-0.871303,-0.327002,-0.502633,0.012495,-0.781048,0.436495,-0.223698,-0.486103,0
-0.294373,0.733027,0.819525,0.294885,-0.274789,0.572268,0.366002,-0.525322,-0.108103,-0.212278,0
0.009123,0.90179,0.172313,-0.922839,-0.173741,-0.213124,0.293045,0.916187,0.90697,-0.733761,1
-0.647372,0.403834,0.745523,0.319144,-0.649267,-0.594269,0.660597,0.175001,0.200753,-0.02047,0
0.414869,0.371846,-0.541962,0.998889,-0.970604,-0.034546,0.474536,-0.863494,0.422504,0.038794,0
-0.0184,-0.076725,-0.04986,0.624449,0.206248,0.46983,-0.815569,0.427989,-0.457805,0.618341,0
-0.660568,-0.671799,-0.474556,-0.213393,0.637834,-0.469561,0.405295,0.57309,-0.390339,-0.53771,0
0.955106,-0.689295,0.823742,-0.973898,0.333173,0.188819,-0.124976,-0.339174,0.78261,-0.692973,1
0.585544,-0.183965,-0.24988,0.08095,-0.675836,-0.096167,0.607077,-0.210589,-0.890097,0.569795,0
0.572332,0.734004,-0.26399,0.21194,0.664693,0.476201,-0.463353,0.077165,-0.445962,-0.076209,0
-0.384645,-0.022592,-0.96647,-0.342428,0.36419,0.693261,-0.49858,-0.179122,0.924757,0.470581,0
-0.680543,-0.861352,0.877044,0.666089,0.205898,0.189385,-0.110688,-0.439189,-0.075311,0.922502,0
-0.678007,-0.364395,-0.551667,0.595189,-0.149137,0.190926,0.50054,-0.202926,-0.940515,0.093353,0
0.925721,-0.962414,0.648216,0.644299,-0.314059,0.49009,0.416806,0.091731,0.451929,0.918474,1
-0.500086,-0.85642,0.73329,0.556034,0.4696,0.991959,0.284047,0.763133,0.866142,-0.179842,1
0.123192,0.659242,-0.521708,0.539799,-0.074092,-0.393358,-0.733685,-0.406586,0.769656,0.417165,0
-0.794013,0.058103,0.260346,-0.53998,-0.471081,-0.001177,-0.082699,0.467893,0.844399,-0.95476,0
0.361754,0.770129,-0.549829,0.503976,0.332149,-0.074032,0.774369,0.968472,0.840494,-0.712574,1
0.338045,0.351572,-0.11244,0.890576,0.887549,0.541335,0.07074,-0.744396,-0.581758,0.468459,0
0.954884,0.586357,-0.035005,0.189246,0.428953,0.367233,-0.734454,-0.870388,-0.971036,0.2708,0
-0.853877,-0.897056,-0.848371,0.810692,0.430271,-0.694476,0.722569,0.597272,-0.622369,-0.378421,1
0.121467,0.751938,-0.323234,0.377777,-0.193519,0.846134,-0.200497,0.550579,0.769576,-0.780118,0
-0.248227,-0.370141,0.964174,-0.439992,-0.078062,-0.726129,-0.331176,0.956142,0.2061,-0.865223,1
0.385343,0.302975,-0.119088,0.790576,-0.68288,-0.11989,-0.202056,0.588443,0.733097,-0.78372,0
0.389637,0.386098,0.595144,0.932559,-0.29459,0.671984,-0.288639,-0.840394,-0.762474,-0.648325,1
-0.624926,0.336857,-0.350212,-0.392948,-0.040931,-0.273014,-0.311805,-0.333538,0.256881,0.816834,0
-0.468822,0.068186,0.497698,0.926401,0.628076,0.056191,0.908743,0.810388,-0.322011,0.116295,0
0.45871,0.812156,0.817208,0.342486,0.988155,-0.782119,-0.688099,0.317316,0.317461,-0.140946,0
0.093759,-0.503113,0.120284,-0.275626,-0.670159,-0.289876,0.360149,-0.632528,0.883843,-0.686347,0
-0.089862,-0.765204,0.004543,-0.21226,0.610349,-0.311624,-0.131792,0.115399,-0.534882,-0.538923,0
0.705237,0.155909,0.941711,0.557343,0.157336,-0.594373,0.4045,-0.799676,-0.75994,0.033112,0
0.603373,0.32666,0.826534,0.882233,-0.167581,-0.656895,0.921718,0.256066,0.884662,-0.61545,1
-0.837431,-0.27398,0.250924,-0.84911,-0.042016,0.954784,-0.854369,-0.4494,-0.526582,0.578317,1
-0.11035,0.841725,0.268588,0.561254,0.940016,-0.263556,0.812688,-0.878268,-0.571318,0.023194,0
-0.66994,0.315789,-0.54285,0.660774,0.470274,0.678123,-0.408827,0.011734,-0.849909,0.935135,0
0.009414,-0.09228,0.580806,-0.262153,0.582269,0.577366,0.972965,0.606374,-0.208213,-0.882305,0
-0.298527,0.834339,0.850916,0.1529,0.817647,-0.029305,-0.359953,-0.400263,-0.28925,-0.321902,0
-0.848896,-0.953312,-0.549934,0.261106,-0.985804,-0.845579,0.879627,-0.035877,0.379107,-0.302035,1
0.891159,-0.741875,-0.066336,-0.603584,0.466878,-0.233111,0.163295,0.513875,0.062262,0.227538,0
0.090857,-0.634277,0.68994,-0.063103,-0.316937,0.327203,0.66937,-0.495732,-0.130379,-0.283311,0
0.422965,-0.587119,0.693457,-0.986082,0.927874,0.886431,0.495162,0.273825,-0.526386,0.863723,1
0.351604,0.323547,0.526571,0.870697,0.450326,0.988228,-0.21381,0.070282,-0.685302,0.960938,1
-0.189161,0.829477,-0.21612,0.824859,-0.765889,-0.283079,0.482555,0.953003,0.543828,-0.863083,1
0.479763,0.1791,-0.110533,0.985285,0.013667,0.165298,0.867282,0.878879,0.030105,0.523608,0
-0.95631,-0.15128,0.261313,-0.507821,0.112237,-0.462904,-0.637782,0.02414,0.526744,0.40185,0
-0.774797,-0.484132,-0.787017,0.206497,-0.989721,-0.916804,0.533504,0.162679,0.656094,-0.711797,1
0.065002,0.491857,0.678254,-0.474116,-0.055116,-0.113947,0.914909,-0.100875,-0.446567,0.372821,0
-0.454385,-0.657945,0.120284,0.427523,-0.812052,-0.004017,0.478633,0.826386,-0.832577,-0.601222,0
0.745031,-0.392185,-0.437593,0.195544,-0.353944,-0.032074,0.496248,0.485813,0.981734,-0.029307,0
-0.181572,-0.460333,0.44395,0.37879,0.051792,-0.790678,-0.314061,-0.165456,0.461899,0.485532,0
0.464109,-0.330611,0.120004,-0.774286,-0.028982,-0.814249,0.010395,-0.920969,0.052713,0.726133,0
0.697589,-0.797554,-0.582865,0.541252,0.949986,-0.634581,-0.491341,0.371026,0.149236,-0.683246,0
-0.808577,-0.224486,0.700948,-0.018912,-0.359148,-0.803102,-0.08762,0.80741,-0.343878,0.924091,0
-0.714215,-0.611111,0.352749,-0.263236,0.717876,-0.060967,0.022715,-0.008436,-0.853722,0.942872,0
0.403125,0.489695,0.537292,-0.579043,0.104216,0.990437,0.275333,-0.324383,-0.730231,-0.926962,1
-0.007057,0.133072,-0.322263,-0.800158,0.671252,0.951621,0.436198,-0.703627,0.444307,-0.564723,0
-0.810526,-0.060491,0.956695,-0.026154,0.321547,-0.667242,0.352402,0.224623,-0.971346,-0.351952,0
0.01386,-0.442535,-0.669784,-0.973679,0.023671,-0.595807,-0.902981,0.554624,0.98747,0.08489,0
-0.458876,-0.915512,0.888976,-0.172474,0.480541,0.14859,-0.029009,0.741101,0.766844,0.187125,0
0.272675,-0.76139,0.309359,0.20022,0.697193,-0.391022,-0.715791,-0.671221,-0.961534,0.059276,0
-0.121106,-0.969657,0.514774,-0.346814,-0.822373,-0.628698,0.395914,0.549326,0.173569,-0.488053,0
0.535234,0.761424,-0.50237,-0.170028,0.37767,-0.562296,0.8695,-0.190314,-0.412861,-0.255237,0
0.505126,-0.181667,-0.178566,-0.158404,0.755811,0.19757,-0.619971,0.142302,-0.89232,-0.282736,0
0.459945,-0.908572,-0.663746,-0.629555,0.577134,0.013759,0.08936,0.732368,-0.654438,0.250799,0
-0.537312,0.663293,-0.746534,0.759024,0.235735,0.003716,0.336012,-0.379569,-0.648022,-0.907553,0
-0.284147,0.503761,0.955569,-0.567962,-0.132151,-0.984817,0.837885,0.632759,0.161473,0.090108,0
-0.499206,0.885388,0.744201,0.103204,-0.790506,-0.355207,0.151446,0.211547,-0.613704,0.950378,0
0.163355,0.596281,0.487764,0.866111,-0.623937,0.730993,-0.888895,0.892029,0.714759,0.580446,1
0.491745,0.880698,-0.311809,-0.278817,0.782533,-0.013703,-0.431015,-0.224098,0.546027,0.480608,0
0.881441,0.26641,0.744833,0.889344,-0.411775,-0.984666,-0.819006,-0.166118,-0.810364,-0.435324,1
0.813929,0.207621,0.583892,-0.270328,-0.322565,0.872802,-0.01583,-0.630677,-0.780199,-0.067193,0
-0.552139,-0.26965,-0.192924,-0.183458,0.645794,-0.690801,0.858059,-0.094306,0.383945,0.077149,0
0.620599,-0.757715,0.087406,-0.873569,0.952294,-0.02695,0.966148,0.32067,-0.365288,-0.381135,0
-0.095591,0.370865,0.728756,-0.998454,0.250256,-0.091505,0.269823,0.716992,0.629187,0.590227,0
0.204918,0.412803,-0.334651,0.044121,-0.110107,-0.189875,-0.933722,-0.444921,-0.306494,0.403613,0
-0.088232,0.787705,-0.703981,0.080067,-0.815209,-0.442374,0.123531,-0.484592,-0.407873,0.687696,0
-0.974681,-0.858677,-0.455359,0.323438,0.77991,0.717033,-0.19809,0.732413,0.306677,0.098299,0
0.733156,-0.424848,-0.436772,-0.335113,-0.59377,0.910633,-0.975094,0.049403,0.788627,0.787207,1
-0.628802,-0.695505,0.22931,0.170246,-0.455098,-0.547893,-0.912643,0.17069,0.703394,-0.522425,0
-0.116761,-0.935947,-0.252653,0.263027,-0.329229,-0.572656,-0.909188,0.698655,0.462578,0.871748,1
-0.872486,-0.7329,-0.510846,-0.688202,0.451818,-0.234684,-0.168625,-0.512831,0.308751,-0.490094,0
-0.461417,-0.458901,-0.023945,-0.63389,0.729141,0.859864,0.822203,-0.752803,-0.632405,-0.909418,1
0.637868,0.350223,-0.577629,-0.719954,0.504325,0.325707,-0.069811,-0.584832,-0.059202,-0.177057,0
0.128147,0.29599,0.363759,0.409298,0.261684,-0.364867,-0.005268,0.730997,-0.063592,0.552937,0
-0.092885,0.247531,0.930717,-0.39919,0.921109,-0.847835,-0.82208,0.410816,0.332628,-0.336849,0
-0.053228,0.570654,-0.045452,-0.997684,-0.567113,-0.468916,-0.512938,0.768405,0.089614,0.216754,0
-0.235399,0.862586,-0.016028,-0.506823,-0.889601,-0.712021,0.409816,0.102842,0.95185,-0.066145,0
0.658404,-0.876496,-0.952961,0.16806,-0.299877,0.620843,0.682632,0.086598,0.197079,0.099297,0
0.025554,-0.392798,0.744837,-0.400962,-0.554348,0.244109,-0.467438,0.843702,0.073813,-0.635837,0
0.714344,-0.287407,0.119761,-0.000277,-0.299474,0.492769,0.546041,0.88179,-0.693662,0.860521,0
0.579443,-0.742882,-0.763833,0.348405,0.23839,-0.734004,0.735325,0.173144,-0.435401,-0.817252,0
0.407168,0.731345,0.569559,-0.341085,0.171944,0.814099,0.04116,0.259467,0.134776,-0.351779,0
-0.696945,-0.954731,-0.266319,-0.759032,0.779121,-0.269574,-0.045448,0.186768,0.787632,-0.968959,1
-0.371451,-0.91141,-0.625466,-0.777729,-0.131647,0.053255,-0.807518,-0.36651,0.553265,0.339116,0
0.44204,-0.163254,-0.560884,-0.833823,-0.286253,0.621585,-0.052476,0.942863,-0.795509,0.499724,0
-0.020005,-0.279707,-0.771102,-0.554087,-0.794093,0.554047,-0.793766,-0.14324,0.189436,-0.364938,0
0.375555,-0.702866,-0.551012,0.545436,-0.623386,0.504207,0.083716,0.801539,-0.468685,-0.667971,0
-0.04478,0.966006,0.170251,0.844972,0.57855,0.041794,-0.32887,-0.393775,-0.144863,-0.394356,0
-0.989325,0.357962,0.571295,-0.805075,-0.421174,-0.247366,0.189459,0.830975,-0.236141,0.570295,0
-0.124666,-0.756292,-0.610704,0.944694,-0.067357,0.356366,-0.531775,0.521326,0.858189,-0.104025,0
0.937958,-0.816546,0.083451,0.614176,0.047678,0.007564,0.134942,0.534751,-0.105986,0.447578,0
0.424107,-0.111689,-0.765756,0.397529,0.168504,0.951239,-0.845907,0.74533,0.04958,0.875145,1
-0.573146,-0.694381,-0.871684,0.774697,-0.52717,0.607587,-0.731416,0.835874,-0.287141,-0.085947,1
-0.14097,-0.986717,-0.193053,0.060972,0.977839,0.004364,0.778813,0.231941,-0.689255,-0.380082,0
0.349392,0.620135,0.111163,-0.585451,0.93712,0.080554,0.282342,-0.502757,-0.269887,-0.661727,0
0.264949,-0.188543,-0.004933,0.093857,-0.170497,-0.144279,0.360016,0.454935,-0.898389,-0.190094,0
