#https://www.kaggle.com/c/airbnb-recruiting-new-user-bookings
id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
n6puqplu89,2010-05-13,20100513041950,,-unknown-,,basic,0,en,seo,google,untracked,Web,iPhone,-unknown-,NDF
wbq36esvxu,2010-05-13,20100513042936,2010-05-18,MALE,33.0,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,FR
1bdefxsm1h,2010-05-13,20100513045227,2010-09-07,-unknown-,,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,FR
lkt3xdlaxk,2010-05-13,20100513061626,2010-05-14,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
sdbxrbzx1p,2010-05-13,20100513173028,2010-05-13,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,US
7ze80dojil,2010-05-13,20100513192545,2010-05-15,-unknown-,36.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
4so8dg1mpt,2010-05-13,20100513193800,,-unknown-,44.0,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
fputefl8in,2010-05-13,20100513203438,,-unknown-,,basic,3,en,other,craigslist,untracked,Web,iPhone,-unknown-,NDF
zjdkjtxhn8,2010-05-13,20100513214429,,-unknown-,,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF
00k8dbf80o,2010-05-13,20100513223200,,MALE,51.0,basic,3,en,other,craigslist,omg,Web,Mac Desktop,Firefox,NDF
t9yre009w4,2010-05-14,20100514011216,,MALE,34.0,facebook,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,NDF
uuzdihpuh6,2010-05-14,20100514091036,,FEMALE,26.0,facebook,2,en,seo,google,untracked,Web,Mac Desktop,Firefox,NDF
zk6uq6x287,2010-05-14,20100514143222,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
8ezdq9ses0,2010-05-14,20100514150429,2010-05-16,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
yr1sqt0u9y,2010-05-14,20100514201039,,MALE,38.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
8lfswd0jil,2010-05-20,20100514221539,2010-05-16,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Android Phone,Chrome Mobile,US
9067omsah8,2010-05-14,20100514222949,2010-05-14,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
t33ehpxgt5,2010-05-14,20100514234442,2010-05-15,-unknown-,41.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,FR
edyofwncru,2010-05-15,20100515000826,2010-05-19,FEMALE,36.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
9gz9em5j5e,2010-05-15,20100515014701,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9e3yf2ozm5,2010-05-15,20100515043532,2010-05-16,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
fq2207xetj,2010-05-15,20100515121522,2010-05-15,MALE,51.0,facebook,3,en,other,craigslist,tracked-other,Web,iPad,Mobile Safari,US
99uiqjwn8x,2010-05-15,20100515174339,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
5n1ezuhydr,2010-05-15,20100515181255,2010-05-17,-unknown-,33.0,basic,2,es,seo,google,,Web,Other/Unknown,-unknown-,US
db4kw4ninu,2010-05-15,20100515201200,,-unknown-,38.0,basic,2,en,content,google,untracked,Web,Mac Desktop,Safari,NDF
tngi32pr93,2010-05-16,20100516055401,2010-05-18,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,other
60tpi9ndjj,2010-05-16,20100516063624,,MALE,39.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
1a4nmh681j,2010-05-16,20100516150953,2010-06-05,MALE,46.0,basic,2,en,content,google,linked,Web,iPhone,Mobile Safari,other
mik86147s8,2010-05-16,20100516151423,2010-06-16,-unknown-,,basic,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
nfkhtkjb5y,2010-05-16,20100516163921,,-unknown-,,basic,2,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,NDF
howcg5synt,2010-05-16,20100516173214,2010-11-01,-unknown-,,facebook,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
vdg4dmzfe8,2010-05-16,20100516213903,,-unknown-,,basic,0,en,content,google,linked,Web,Mac Desktop,Firefox,NDF
fb1gscckwq,2010-05-17,20100517025350,,-unknown-,,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
hpcwcnfra1,2010-05-17,20100517083301,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
k82tc3t1up,2010-05-17,20100517150207,,-unknown-,,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
d22j6g7d7b,2010-05-17,20100517225842,2010-05-21,MALE,37.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
5f063dbg96,2010-05-17,20100517232304,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPad,Chrome Mobile,NDF
yjhdjdiljd,2010-05-18,20100518042936,2010-05-22,FEMALE,35.0,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
yzy1petaq3,2010-05-18,20100518050120,2010-05-18,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
h03acyutc6,2010-05-18,20100518094459,2010-05-19,MALE,35.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
utvpff5iao,2010-05-18,20100518174747,2010-05-19,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
e2uuev3iix,2010-05-18,20100518180451,,FEMALE,53.0,facebook,2,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
axhr7hqk3r,2010-05-18,20100518235524,,FEMALE,31.0,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
dc3udjfdij,2010-05-19,20100519012455,2010-06-16,-unknown-,105.0,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Safari,FR
onyxp2in91,2010-05-19,20100519014650,,MALE,39.0,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
t6r8fr7i7s,2010-05-19,20100519022122,2010-05-21,FEMALE,57.0,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
o81jqbp6nz,2010-05-19,20100519061922,2010-05-19,MALE,68.0,basic,3,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,CA
bd8nmdweio,2010-05-19,20100519062759,2010-05-20,FEMALE,35.0,basic,1,en,sem-non-brand,google,untracked,Web,iPhone,Mobile Safari,FR
o93tkul29e,2010-05-19,20100519085453,2010-05-26,MALE,28.0,facebook,0,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
tmwacqy7ie,2010-05-19,20100519175601,2010-08-04,MALE,35.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
j5etw8fkjz,2010-05-19,20100519181928,,-unknown-,,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,NDF
wphoz0aebe,2010-05-19,20100519220828,2010-05-19,-unknown-,,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,FR
mut7pml3n3,2010-05-19,20100519231643,2010-05-21,FEMALE,29.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
z0t5mbe64u,2010-05-20,20100520050133,2010-07-05,MALE,33.0,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Chrome,US
1yux9rbgma,2010-05-20,20100520061206,2010-05-20,FEMALE,25.0,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
cavyw4uagm,2010-05-20,20100520073424,,-unknown-,32.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Firefox,NDF
vrhrf4cn7k,2010-05-20,20100520165814,,-unknown-,32.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
7vj97ikcxa,2010-05-20,20100520193313,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,NDF
5yatk13sko,2010-05-20,20100520212258,,-unknown-,5.0,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0up62mkbxb,2010-05-20,20100520225729,,-unknown-,51.0,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
wbz4oiyadt,2010-05-21,20100521023517,2010-05-23,-unknown-,,basic,2,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
ixv5186g1h,2010-05-21,20100521070029,,MALE,95.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
0u57qwlwja,2010-05-21,20100521165507,,-unknown-,,basic,3,en,seo,google,untracked,Web,iPhone,-unknown-,NDF
t30mcstvcb,2010-05-21,20100521170254,2010-05-21,FEMALE,27.0,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
9lxwul0jo3,2010-05-21,20100521203128,2011-02-07,MALE,31.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
zr80hpnaki,2010-05-22,20100522060902,2010-05-24,MALE,29.0,basic,3,en,direct,direct,linked,Web,iPhone,Mobile Safari,NL
7x6cl3h823,2010-05-22,20100522074733,,-unknown-,64.0,basic,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Firefox,NDF
a2g5u5jgwd,2010-05-22,20100522165550,2010-05-26,-unknown-,29.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
4bd0u3wnr5,2010-05-22,20100522192226,2010-05-22,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
0efhfyf3dn,2010-05-22,20100522233739,,FEMALE,46.0,facebook,2,fr,direct,direct,omg,Web,Windows Desktop,Firefox,NDF
2xi65bbybx,2010-05-22,20100522233955,2010-05-23,-unknown-,34.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
62ccojy2zw,2010-05-23,20100523174007,,FEMALE,52.0,basic,2,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
ynj6hcwz4y,2010-05-23,20100523175803,2010-05-23,-unknown-,26.0,basic,3,en,other,craigslist,omg,Web,Mac Desktop,Chrome,FR
cczrbc47ec,2010-05-23,20100523203337,2010-11-12,-unknown-,33.0,basic,3,en,seo,google,untracked,Web,Mac Desktop,Safari,CA
xaobv73yiv,2010-05-23,20100523204958,,-unknown-,35.0,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
oitnl6wsnp,2010-05-24,20100524041934,2010-05-24,FEMALE,49.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
593gkcul8c,2010-05-24,20100524042738,,FEMALE,5.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
3wenu2jg5c,2010-05-24,20100524045630,2010-05-24,FEMALE,33.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
t27g0d57yd,2010-05-24,20100524050820,,-unknown-,37.0,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
aw4ney1oye,2010-05-24,20100524155553,,-unknown-,,basic,2,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
a06yjae4ef,2010-05-24,20100524175417,2010-05-27,FEMALE,51.0,basic,0,en,other,craigslist,omg,Web,iPad,Mobile Safari,US
2r0i3yslt7,2010-05-24,20100524191707,,MALE,33.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
p3rctxqjhv,2010-05-24,20100524202957,,-unknown-,43.0,facebook,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
zchyyoof4w,2010-05-24,20100524204559,2010-06-12,FEMALE,31.0,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
wcxqq8k5qz,2010-05-24,20100524205654,,MALE,31.0,facebook,3,en,other,craigslist,product,Web,Windows Desktop,Firefox,NDF
tddv47sf3b,2010-05-25,20100525012810,2010-07-07,FEMALE,35.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
3qnxgopiuo,2010-05-25,20100525032734,2010-05-29,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
dr6mejiwru,2010-05-25,20100525035944,2010-05-26,MALE,29.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
3chg9747hv,2010-05-25,20100525103144,2010-05-25,FEMALE,47.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR
umf1wdk9uc,2010-05-25,20100525155541,,FEMALE,2014.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
zll1b0vl03,2010-05-25,20100525190752,2010-05-26,MALE,38.0,basic,3,en,seo,google,untracked,Web,Mac Desktop,Chrome,FR
qfzep0tc68,2010-05-25,20100525220037,2010-05-26,FEMALE,29.0,basic,3,en,seo,google,untracked,Web,Mac Desktop,Firefox,US
z1i4on4de1,2010-05-25,20100525222450,,FEMALE,38.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Firefox,NDF
1p5in5ifmz,2010-05-25,20100525232152,2010-06-04,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
9f5jybup2w,2010-05-26,20100526000248,2010-06-03,-unknown-,,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
4e3hkx6itb,2010-05-26,20100526030114,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
i71h6khw00,2010-05-26,20100526030411,,FEMALE,49.0,facebook,0,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
mls48glp5v,2010-05-26,20100526060051,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
8dfx6kyqxt,2010-05-26,20100526165917,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
ie6g3f40j4,2010-05-26,20100526201126,2010-06-01,FEMALE,,basic,3,en,direct,direct,untracked,Web,Other/Unknown,Palm Pre web browser,other
op0tocmhsh,2010-05-26,20100526202909,,FEMALE,26.0,facebook,2,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
mueiyihbfn,2010-05-26,20100526212803,,-unknown-,,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,NDF
tvefk1wu97,2010-05-26,20100526213857,2010-06-01,FEMALE,38.0,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
vbr8prbj4y,2010-05-26,20100526215020,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,NDF
njw449p8cw,2010-05-27,20100527005107,2010-05-31,MALE,45.0,basic,3,en,direct,direct,linked,Web,Windows Desktop,IE,US
0shacmqlq0,2010-05-27,20100527014451,2010-05-27,-unknown-,36.0,basic,3,en,other,craigslist,linked,Web,Mac Desktop,Firefox,US
kzlluh7spc,2010-05-27,20100527021349,2010-06-23,-unknown-,35.0,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,IE,US
m7k5tcg0vc,2010-05-27,20100527024530,,MALE,31.0,facebook,0,en,other,craigslist,omg,Web,Windows Desktop,Firefox,NDF
p7vjr2na0h,2010-05-27,20100527024736,2010-05-27,FEMALE,38.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
13av6a7czk,2010-05-27,20100527033713,,FEMALE,28.0,facebook,3,en,other,craigslist,untracked,Web,iPhone,Chrome Mobile,NDF
19ydc53ez6,2010-05-27,20100527035332,,FEMALE,24.0,facebook,2,en,sem-non-brand,google,linked,Web,Android Phone,Chrome Mobile,NDF
el9gnrfdum,2010-05-27,20100527061039,2010-06-08,-unknown-,64.0,facebook,2,en,sem-non-brand,other,tracked-other,Web,Mac Desktop,Chrome,GB
pteik4rjuq,2010-05-27,20100527074113,2010-05-27,-unknown-,28.0,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
2dn308ks6p,2010-05-27,20100527122820,2010-05-28,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
xlglkwiovt,2010-05-27,20100527135744,,MALE,36.0,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
3jhlv2befs,2010-11-06,20100527151712,,MALE,45.0,basic,0,es,direct,direct,omg,Web,Windows Desktop,Firefox,NDF
zitrdjjiuf,2010-05-27,20100527162126,,-unknown-,,basic,2,en,seo,google,omg,Web,Mac Desktop,Safari,NDF
xfzcswol51,2010-05-27,20100527165542,2010-05-27,FEMALE,32.0,facebook,0,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
k44few5j9g,2010-05-27,20100527171031,,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
x3cadgt8vu,2010-05-27,20100527183409,2010-05-30,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
jq4o83icv0,2010-05-27,20100527215535,,-unknown-,32.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
a0baqtj6f7,2010-05-27,20100527220704,2010-05-29,FEMALE,32.0,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,FR
lwkam1q7a2,2010-05-27,20100527235623,,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
63jyh0klbj,2010-05-28,20100528044949,2010-06-06,-unknown-,,basic,2,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,US
avuypejhzs,2010-05-28,20100528085141,2010-05-28,-unknown-,50.0,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
sloth6vmuc,2010-05-28,20100528135403,2010-06-01,-unknown-,,basic,2,de,seo,google,,Web,Other/Unknown,-unknown-,US
5p0nmf3r6i,2014-05-23,20100528140642,,FEMALE,39.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
72mhvkil62,2010-05-28,20100528141539,,-unknown-,,basic,0,en,seo,google,untracked,Web,Android Phone,-unknown-,NDF
o2ox5tb0x1,2010-05-28,20100528175825,2010-05-28,FEMALE,45.0,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
zc2wj7mq0j,2010-05-28,20100528211321,,-unknown-,28.0,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
hiwse2pwjb,2010-05-29,20100529134443,,-unknown-,,basic,3,en,sem-non-brand,google,linked,Web,iPhone,Mobile Safari,NDF
n49a28jyy6,2010-05-29,20100529222451,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
hvouxvvk6r,2010-05-30,20100530075134,2010-06-02,MALE,35.0,facebook,0,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
tubgbb4c9q,2010-05-30,20100530094611,,-unknown-,39.0,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
o3kcez6xfc,2010-05-31,20100531040057,2010-05-31,-unknown-,68.0,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
us4akkhwm5,2010-05-31,20100531085130,2010-06-05,-unknown-,38.0,facebook,2,en,sem-non-brand,other,untracked,Web,Mac Desktop,Firefox,US
1wtdpv3imv,2010-05-31,20100531230326,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,NDF
ibkr6a0y80,2010-05-31,20100531232449,2010-06-02,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
dvr1tddjv7,2010-06-01,20100601013102,2010-06-04,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ihirecq3eo,2010-06-01,20100601025802,2010-06-01,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
876ld4i98d,2010-06-01,20100601033331,,FEMALE,27.0,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,Mobile Safari,NDF
n9ileuohqv,2010-06-01,20100601044910,2010-06-12,FEMALE,38.0,basic,2,en,other,other,linked,Web,Mac Desktop,Firefox,US
fmk33xu0xh,2010-06-01,20100601175037,,FEMALE,30.0,basic,3,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,NDF
lq96r329o9,2010-06-01,20100601224540,,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
jdc7qcbapb,2010-06-01,20100601225726,,MALE,35.0,facebook,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
dc8sqj3ln5,2010-06-01,20100601225804,2010-06-02,-unknown-,,basic,3,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
7qd3fhlsfv,2010-06-02,20100602024837,,-unknown-,29.0,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zl87fzgk76,2010-06-02,20100602032004,,MALE,38.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
nixrhzk40j,2010-06-02,20100602050653,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
m4dqjjm9cx,2010-06-02,20100602050935,2011-05-30,MALE,53.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
2y9vkxqpw7,2010-06-02,20100602151459,,FEMALE,35.0,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
f0i4e3xq2c,2010-06-02,20100602172522,2010-06-04,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
kzruiyuwu7,2010-06-02,20100602191634,2010-06-03,FEMALE,48.0,basic,3,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,other
v6m5j1lnx2,2010-06-02,20100602194632,2010-06-05,-unknown-,26.0,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
a6s48a6cr0,2010-06-03,20100603020732,2010-06-03,MALE,39.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
adfobbsbef,2010-06-03,20100603031726,2010-06-06,MALE,30.0,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
5bcj5xeizn,2010-06-03,20100603042337,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
wvv69fd8qw,2010-06-03,20100603043349,2010-06-03,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
gk1qldi3hh,2010-06-03,20100603044455,2010-06-08,FEMALE,18.0,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Firefox,US
4q8lj72iqg,2010-06-03,20100603142621,2010-06-07,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
u4lhdk649g,2010-06-03,20100603165021,2010-06-03,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
5iodjdt05s,2010-06-03,20100603172435,2010-06-04,-unknown-,52.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
m9r7pqp7fs,2010-06-03,20100603185836,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
jk5hktjcp0,2010-06-03,20100603191232,2010-06-03,-unknown-,35.0,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
7sumujhtcu,2010-06-03,20100603203530,,FEMALE,,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
fs5mebpx5y,2010-06-03,20100603204725,2010-06-04,-unknown-,19.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,CA
icptlpd1jz,2010-06-04,20100604012632,,FEMALE,34.0,basic,2,en,seo,google,linked,Web,Mac Desktop,Safari,NDF
ro17yijf3a,2010-06-04,20100604022251,,FEMALE,37.0,facebook,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
s0a273hide,2010-06-04,20100604132108,2010-07-24,MALE,31.0,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
li0jat12ni,2010-06-04,20100604162147,,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
l67arklsz5,2010-06-04,20100604171243,,FEMALE,44.0,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
0c9w58j6kf,2010-06-04,20100604185611,2010-06-04,-unknown-,35.0,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
b8irh2o66c,2010-06-04,20100604193154,2010-06-05,-unknown-,45.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
zairqsjmy7,2010-06-04,20100604221606,,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
twic0boppz,2010-06-04,20100604224246,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
7bcvl8mcpc,2010-06-05,20100605031241,,MALE,44.0,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
774et6r68m,2010-06-05,20100605035407,2010-07-29,FEMALE,33.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
pijjat7j5w,2010-06-05,20100605054449,2010-06-12,MALE,32.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
tue1vmwws5,2010-06-05,20100605161711,,-unknown-,63.0,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ogtmg7ppiq,2010-06-05,20100605185504,,FEMALE,43.0,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
1n5s0yu0z6,2010-06-05,20100605195431,2010-06-07,-unknown-,46.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ijc8ct3tyk,2010-06-06,20100606024800,2010-06-06,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ft72xr83u4,2010-06-06,20100606031145,2010-06-07,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
dz3jlbj0q5,2010-06-06,20100606041254,2010-06-07,-unknown-,,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
1ktbk6kj0s,2010-06-06,20100606151856,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
dyd3vnbe76,2010-06-06,20100606154932,2010-06-07,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,other
1kmpwpp5ux,2010-06-06,20100606160729,2010-06-07,-unknown-,58.0,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
mzds04mpkt,2010-06-06,20100606214011,,-unknown-,35.0,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
n63v9tbrle,2010-06-07,20100607035057,2010-06-11,FEMALE,51.0,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
6dtvxjlanh,2010-06-07,20100607041718,,FEMALE,42.0,facebook,3,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
apcp8s0bwo,2010-06-07,20100607043309,,MALE,36.0,facebook,2,en,direct,direct,untracked,Web,Android Tablet,IE,NDF
u8on5xnzls,2010-06-07,20100607142451,2011-05-17,FEMALE,34.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
tu2iorbez0,2010-06-07,20100607173548,,MALE,5.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
kqf8b3ta98,2010-06-07,20100607184626,,FEMALE,94.0,basic,0,en,content,google,linked,Web,Mac Desktop,Safari,NDF
30hq5ubytn,2010-06-07,20100607190346,,-unknown-,46.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
