@relation 'Random_2_dimensions_SeparationFunction_f(x) =  + 1.0*x1^2 + 2.0*x2^2'

@attribute x1 numeric
@attribute x2 numeric
@attribute Class {0,1}

@data
0.629536,-0.238183,0
0.906816,-0.773681,1
0.220518,-0.841572,1
-0.523295,-0.608975,1
-0.126242,-0.354476,0
-0.49388,-0.598863,1
-0.687542,-0.663987,1
0.630374,0.660686,1
-0.282851,0.359064,0
0.785544,-0.49094,1
0.238199,-0.706253,1
-0.923504,0.38804,1
-0.970949,0.625191,1
-0.683278,-0.62219,1
-0.423339,-0.748005,1
-0.854439,-0.531069,1
-0.604133,0.830831,1
-0.721222,-0.771691,1
-0.288991,-0.808534,1
-0.382675,0.315173,0
-0.43324,-0.336747,0
0.396233,0.441791,0
0.274804,0.319286,0
-0.847219,-0.244569,1
-0.139344,-0.42182,0
-0.249815,0.796118,1
0.34041,0.022176,0
-0.864496,0.254402,1
0.94403,-0.653414,1
0.582141,0.128261,0
0.124369,0.278572,0
0.119029,-0.643647,1
-0.938632,-0.869354,1
0.472948,-0.011024,0
0.133403,-0.171463,0
0.219621,0.717824,1
0.603173,0.669115,1
0.520824,-0.842073,1
0.853385,0.292556,1
-0.181079,0.6599,1
0.166865,-0.372094,0
0.686824,-0.446876,1
-0.509167,-0.671487,1
-0.530301,0.227275,0
0.014334,-0.002142,0
0.316726,0.689341,1
0.34128,0.910107,1
-0.944221,-0.248709,1
0.966597,0.750063,1
0.252989,0.08386,0
-0.979441,-0.785367,1
-0.777945,0.396618,1
0.803602,-0.584772,1
0.715029,0.573125,1
-0.389456,0.891377,1
0.667306,-0.053994,0
-0.32267,-0.433185,0
0.04176,-0.204181,0
0.541289,-0.297046,0
-0.296027,-0.29072,0
-0.995358,-0.432838,1
-0.356949,-0.604075,1
-0.198112,0.879465,1
0.158129,0.085787,0
0.025343,0.945215,1
-0.140286,-0.037669,0
0.565514,0.886502,1
-0.612743,-0.670677,1
0.266081,-0.008839,0
0.391523,-0.957546,1
0.103408,-0.004272,0
-0.74329,-0.049885,0
0.556214,-0.17962,0
0.703942,-0.872339,1
0.746627,0.830968,1
0.222609,0.079031,0
0.157579,-0.736072,1
0.231375,0.375665,0
-0.080356,0.807867,1
0.650549,-0.93951,1
0.156318,0.198054,0
-0.643512,-0.584207,1
-0.855168,-0.256648,1
-0.108155,0.100366,0
-0.365338,-0.238808,0
0.285249,-0.02808,0
-0.234742,-0.140858,0
-0.45097,-0.589837,1
0.156898,0.200502,0
-0.893129,0.253896,1
0.926816,0.743561,1
-0.031741,-0.033252,0
-0.234396,0.262287,0
0.648875,0.268975,0
0.119779,0.226159,0
-0.405918,0.830224,1
-0.050838,0.343599,0
-0.137079,-0.884283,1
0.847147,-0.709118,1
-0.655491,0.499677,1
-0.123906,-0.299209,0
-0.984293,-0.218629,1
-0.234173,-0.985361,1
0.462351,-0.851668,1
-0.432426,-0.002201,0
-0.46835,-0.185494,0
-0.72644,-0.455064,1
-0.592019,-0.585846,1
-0.751058,0.761373,1
-0.923726,-0.679914,1
0.024139,-0.439035,0
0.288129,-0.623967,1
0.156795,-0.302012,0
-0.618119,0.808682,1
-0.878547,-0.266168,1
-0.165085,0.43443,0
-0.319132,0.495221,0
0.068692,0.527957,0
0.29276,0.228829,0
0.761944,0.928192,1
-0.559675,0.167363,0
0.338254,-0.06645,0
-0.55479,0.96363,1
-0.568153,-0.672664,1
0.039351,-0.956357,1
0.186671,0.177693,0
-0.219298,0.505706,0
-0.916359,0.48769,1
0.280606,0.377086,0
-0.048135,-0.455134,0
-0.048766,0.682365,1
0.094519,-0.767711,1
0.844723,0.596677,1
-0.474366,-0.043466,0
-0.409563,0.138862,0
0.111089,-0.732408,1
0.337909,0.976636,1
0.213722,0.943002,1
0.82587,0.269363,1
0.561601,-0.181775,0
0.223186,0.640052,1
0.490168,0.967596,1
-0.774594,-0.6533,1
0.453078,0.974906,1
-0.958989,0.514136,1
0.753228,-0.020028,0
0.364352,-0.108986,0
-0.185437,-0.052717,0
0.207656,0.012648,0
-0.00304,-0.824887,1
-0.447644,0.87886,1
0.950545,-0.551772,1
0.180413,-0.702933,1
-0.187485,0.434579,0
0.759168,0.89432,1
0.168631,-0.063821,0
0.278673,0.468042,0
-0.3668,0.426565,0
-0.721686,0.823704,1
-0.050039,-0.461273,0
-0.36262,0.841338,1
-0.832252,-0.804615,1
-0.404647,-0.792606,1
-0.230024,-0.458486,0
0.223285,0.738619,1
-0.993451,-0.233659,1
-0.595519,-0.139946,0
0.965701,-0.380231,1
-0.530231,-0.516549,1
0.006712,-0.543035,0
0.896738,-0.645589,1
0.750649,-0.543889,1
0.497101,-0.752851,1
-0.980889,-0.764296,1
0.393265,-0.597768,1
-0.738696,0.888796,1
-0.858161,0.549856,1
-0.527313,-0.944915,1
0.730949,-0.378967,1
0.383821,-0.932218,1
0.859856,0.821307,1
-0.214077,0.440701,0
0.903548,-0.873617,1
-0.739952,0.002023,0
0.271573,0.456328,0
-0.710321,0.834711,1
-0.510442,-0.205249,0
-0.238068,-0.150435,0
-0.736523,-0.658339,1
0.200435,0.295418,0
-0.969117,-0.576561,1
-0.276631,-0.198001,0
0.05996,-0.669347,1
-0.973626,-0.485821,1
0.218565,0.914843,1
0.179574,0.642395,1
0.541846,-0.266608,0
-0.295698,0.906944,1
-0.324032,-0.264603,0
0.689737,0.661853,1
-0.420165,-0.27944,0
-0.76218,0.990548,1
0.116834,0.079662,0
-0.326034,0.11757,0
-0.836113,-0.689059,1
-0.432517,0.716582,1
-0.692514,0.809856,1
-0.674303,0.113486,0
0.036169,-0.290605,0
0.494882,0.143268,0
-0.41724,-0.008549,0
-0.08984,-0.900438,1
0.211471,-0.26423,0
-0.283446,0.500993,0
0.890549,0.679747,1
0.926617,-0.850451,1
0.904679,0.132754,1
-0.209991,-0.747109,1
-0.743948,-0.132616,0
0.4365,-0.268114,0
0.398375,-0.066872,0
0.644204,-0.226368,0
-0.444779,-0.591915,1
-0.564462,0.274155,0
-0.393083,-0.746216,1
0.800216,-0.640909,1
-0.075106,-0.441911,0
0.49957,0.117428,0
-0.432192,0.706377,1
0.282667,-0.083201,0
-0.396682,-0.580576,1
-0.747385,-0.028425,0
-0.255489,-0.991488,1
0.680341,0.203899,0
-0.286713,0.169752,0
0.14745,-0.170235,0
0.034796,0.045735,0
-0.271102,0.064654,0
-0.575652,0.199857,0
0.436499,-0.064165,0
-0.554209,-0.918754,1
0.138403,-0.426776,0
-0.479219,-0.400732,0
0.476344,0.547944,1
0.081234,0.280065,0
-0.078416,-0.162476,0
0.682646,-0.856374,1
-0.957875,0.8189,1
-0.766139,0.918389,1
0.297896,-0.674821,1
0.149269,0.501401,0
0.237278,-0.750621,1
-0.807735,0.675567,1
0.837447,0.438129,1
-0.945749,0.011535,1
0.912674,-0.309432,1
0.301302,-0.389703,0
0.008862,-0.437537,0
-0.778966,0.883571,1
-0.684901,0.922582,1
-0.204861,0.320029,0
0.708113,-0.828168,1
-0.262024,-0.063137,0
-0.418274,-0.896984,1
-0.458446,0.248389,0
-0.98812,0.944145,1
0.383546,0.014094,0
0.043094,-0.157141,0
0.977624,0.403181,1
0.63166,-0.263028,0
-0.452888,0.036134,0
-0.479915,0.866222,1
-0.640659,-0.745512,1
0.138527,0.098582,0
0.278473,-0.160432,0
0.314773,-0.928028,1
-0.122904,-0.782915,1
-0.541666,-0.295908,0
-0.120294,0.372819,0
-0.225583,0.704368,1
-0.670981,-0.740591,1
0.408864,-0.833837,1
-0.988346,-0.585111,1
-0.976796,-0.991868,1
0.486358,0.070673,0
0.43781,0.881226,1
-0.874854,0.646593,1
0.800576,-0.44822,1
0.917635,0.196309,1
0.458158,-0.366456,0
-0.779454,0.68862,1
-0.621565,-0.854972,1
-0.546365,-0.840291,1
0.198403,-0.398872,0
-0.369369,-0.380813,0
0.418684,0.199236,0
-0.311737,-0.348467,0
-0.532944,0.686923,1
0.634286,0.939135,1
0.227772,0.186393,0
0.769683,0.827043,1
0.513123,0.802527,1
0.723071,-0.065175,0
0.499523,0.068511,0
-0.615592,0.008921,0
0.29988,-0.295928,0
0.809597,-0.833461,1
0.456656,-0.762077,1
-0.153154,-0.763186,1
-0.361391,-0.95425,1
-0.515221,-0.653495,1
0.862821,-0.334262,1
-0.049993,0.263514,0
0.483597,0.163413,0
0.721825,-0.486063,1
-0.311107,-0.737984,1
-0.136303,-0.85127,1
-0.491891,0.396053,0
-0.82643,-0.34324,1
0.066877,0.665802,1
-0.98576,0.102813,1
0.626069,-0.086457,0
-0.366078,0.863976,1
-0.435429,0.970651,1
0.397553,0.318223,0
-0.587703,-0.283705,0
-0.066015,-0.483118,0
-0.118938,-0.810661,1
-0.449603,0.08703,0
0.760068,0.02558,0
-0.654399,-0.720222,1
-0.744095,-0.779301,1
-0.189299,0.760852,1
-0.763747,0.500433,1
-0.358848,-0.69854,1
0.041467,-0.005643,0
-0.33926,-0.828487,1
-0.826757,-0.448405,1
0.94476,0.129254,1
0.826295,-0.686124,1
-0.340778,0.478167,0
-0.051443,-0.973233,1
-0.669997,0.273319,0
-0.478584,-0.252393,0
-0.657844,-0.135291,0
-0.557755,-0.345855,0
-0.148521,-0.896518,1
-0.012942,-0.091199,0
0.903565,-0.508862,1
0.294038,-0.863057,1
-0.075287,-0.688455,1
0.084064,0.493618,0
-0.56932,-0.64208,1
0.922239,-0.478327,1
-0.20654,0.251639,0
-0.27516,0.045222,0
0.212848,-0.452962,0
-0.071019,-0.804057,1
0.658739,-0.173879,0
0.767679,-0.664327,1
0.481721,-0.190639,0
0.430895,0.117333,0
-0.366322,-0.856453,1
0.543535,0.217176,0
-0.003234,-0.025118,0
-0.645749,-0.625088,1
-0.811775,0.675322,1
-0.695693,-0.705744,1
-0.609806,-0.837598,1
-0.766354,0.684961,1
-0.752213,-0.862443,1
0.38169,-0.731577,1
-0.314664,0.265213,0
0.553292,-0.077541,0
0.609875,0.824711,1
0.345664,-0.69313,1
0.902548,0.689338,1
-0.830033,-0.710095,1
0.842783,-0.37842,1
0.951676,0.2868,1
0.166706,0.820904,1
-0.143306,-0.774979,1
0.330408,0.420194,0
-0.834414,-0.733089,1
0.230345,0.199205,0
-0.493784,-0.35108,0
0.627233,-0.831823,1
0.055426,0.037628,0
-0.173483,-0.127993,0
0.033315,0.656286,1
-0.212437,-0.724852,1
-0.16095,-0.898382,1
-0.234585,-0.090325,0
-0.484952,-0.750872,1
0.876728,0.936186,1
-0.811161,-0.445327,1
0.607969,-0.784313,1
0.022667,-0.228401,0
0.897748,0.889072,1
0.896564,-0.016999,1
-0.218623,-0.243965,0
0.088912,0.991556,1
-0.749911,0.559248,1
-0.594321,0.95595,1
0.104772,-0.824527,1
-0.537769,-0.985739,1
-0.07215,0.726031,1
-0.765089,0.710614,1
0.145043,-0.470609,0
-0.093845,-0.304321,0
-0.134057,-0.488249,0
0.322489,0.199707,0
0.850611,-0.635784,1
-0.90158,0.454283,1
0.909248,-0.484548,1
0.949827,0.360523,1
0.693697,-0.063905,0
-0.88876,0.596107,1
0.322838,-0.454823,0
0.730551,-0.021402,0
0.663829,0.562199,1
-0.296094,0.02008,0
-0.572471,0.709957,1
0.077773,-0.700701,1
-0.221844,-0.198409,0
-0.587121,0.23819,0
-0.709978,0.963285,1
0.347481,0.240956,0
0.319387,-0.995247,1
-0.78534,-0.465374,1
0.509137,-0.529428,1
0.816756,0.411522,1
0.655699,0.030614,0
-0.655918,-0.130465,0
0.537294,0.555197,1
-0.769788,-0.644964,1
-0.876083,0.574901,1
0.436092,0.784378,1
0.761086,0.863222,1
-0.889823,-0.30965,1
-0.21591,0.520737,0
-0.153274,0.660638,1
0.038667,-0.467828,0
-0.673395,0.002715,0
-0.336835,-0.049047,0
-0.629578,0.797753,1
-0.269215,0.113561,0
-0.559785,0.788919,1
0.726554,0.153071,0
-0.95199,-0.3434,1
0.88901,0.463718,1
0.694271,-0.149632,0
0.265019,-0.345636,0
0.627433,0.992632,1
-0.155276,-0.861868,1
0.368211,0.445002,0
0.811249,0.604451,1
0.18065,0.818463,1
-0.472942,0.363419,0
-0.736052,-0.563436,1
-0.293178,0.29907,0
-0.575534,-0.648749,1
-0.283735,-0.045048,0
-0.116417,0.877678,1
-0.587369,0.289671,0
0.657172,-0.741456,1
-0.504018,0.405305,0
0.986343,0.445147,1
0.891418,-0.972492,1
0.682682,0.059691,0
0.17169,-0.34959,0
0.177389,0.203701,0
0.745296,0.349674,1
0.551386,0.264233,0
-0.631071,-0.062162,0
0.153944,-0.902133,1
-0.985603,-0.502806,1
0.339112,-0.773891,1
0.710039,0.119739,0
-0.778228,0.933947,1
0.750408,-0.060932,0
0.703911,0.169143,0
0.592286,0.89929,1
0.528422,-0.203419,0
-0.936754,-0.788736,1
-0.60478,-0.157252,0
0.110105,-0.51248,0
-0.302716,0.046796,0
-0.380031,-0.029525,0
-0.864197,-0.353364,1
-0.902216,-0.243123,1
-0.303016,-0.043925,0
-0.308108,-0.134126,0
-0.314183,-0.446585,0
0.488943,-0.93364,1
0.467114,-0.965455,1
0.373018,0.306003,0
0.721346,0.695508,1
0.958047,-0.521872,1
-0.958244,-0.294094,1
0.565505,-0.133913,0
-0.931642,0.09422,1
-0.005228,0.020811,0
-0.078586,0.05573,0
-0.840956,-0.615735,1
-0.824999,0.557357,1
0.409026,0.081554,0
0.741973,-0.705371,1
-0.184463,0.465941,0
-0.687191,-0.914159,1
-0.758719,-0.652502,1
-0.378275,0.421242,0
0.877112,-0.247912,1
-0.103981,-0.675733,1
-0.848774,-0.568093,1
0.603404,-0.833019,1
-0.906333,0.156776,1
0.615129,-0.718269,1
-0.753359,-0.43447,1
0.032012,0.193583,0
-0.998216,0.881032,1
-0.424974,-0.569585,1
-0.635282,0.30211,0
0.967534,0.033518,1
0.578808,0.20797,0
-0.425901,0.870081,1
-0.21577,0.445411,0
-0.288773,-0.36003,0
0.945071,-0.083555,1
0.508276,0.072694,0
-0.353683,0.44365,0
-0.027842,0.226496,0
-0.955739,0.46291,1
0.997342,-0.969996,1
-0.536925,-0.75209,1
0.715999,-0.591993,1
-0.727387,0.905633,1
-0.127851,-0.028964,0
0.214652,-0.126024,0
0.074699,0.064486,0
-0.13497,-0.206745,0
-0.681018,-0.256255,0
0.397188,-0.192546,0
-0.391249,-0.157009,0
-0.867278,-0.317595,1
-0.061193,-0.201926,0
-0.085876,0.272289,0
-0.832888,0.2335,1
-0.629623,0.178132,0
0.729239,0.703988,1
0.476407,-0.829504,1
0.11663,-0.536374,0
0.532046,-0.034829,0
0.698222,0.452279,1
-0.584606,-0.056127,0
-0.532915,-0.055352,0
0.223235,-0.250768,0
-0.442387,0.750074,1
0.606247,-0.51026,1
-0.192886,-0.81172,1
0.496251,-0.102168,0
-0.908692,0.680083,1
-0.807652,0.808245,1
-0.745577,0.550778,1
0.616642,0.556367,1
0.196625,-0.097586,0
0.423605,-0.404653,0
0.173874,0.745133,1
-0.597473,-0.180831,0
0.267254,0.634437,1
0.651103,0.049933,0
0.855867,0.808728,1
-0.993599,-0.558415,1
-0.564606,0.529101,1
-0.52918,0.530387,1
0.993565,-0.416877,1
0.646034,0.578424,1
-0.664576,-0.01342,0
0.775826,-0.415029,1
0.245405,0.80197,1
-0.10093,-0.118454,0
-0.8201,0.689761,1
-0.172936,-0.420004,0
-0.696899,-0.681791,1
0.184752,0.308997,0
0.110582,-0.920205,1
-0.406703,0.652816,1
0.6292,0.697109,1
0.221854,0.497263,0
0.238538,0.248269,0
-0.600726,0.091218,0
0.528263,0.901723,1
-0.24814,-0.951818,1
-0.578802,0.740767,1
0.715717,-0.7027,1
0.253868,-0.878979,1
-0.931459,0.541661,1
0.048461,0.701245,1
0.378499,0.908861,1
-0.000613,0.154264,0
-0.208732,-0.203326,0
-0.418735,0.705157,1
0.575197,-0.831962,1
-0.648448,-0.728265,1
0.613052,0.995537,1
-0.606893,-0.709745,1
0.479284,0.174757,0
-0.900982,0.730709,1
-0.112905,-0.100287,0
0.053476,-0.36913,0
0.405323,0.937545,1
0.288592,0.005955,0
0.609223,-0.116462,0
-0.102696,0.127747,0
0.821154,0.938258,1
-0.019981,-0.793803,1
0.448069,0.227451,0
0.059092,0.834641,1
0.367332,-0.148943,0
-0.441895,-0.836696,1
0.181442,-0.392576,0
-0.281653,0.181753,0
0.843936,0.911107,1
-0.587255,-0.28049,0
-0.282094,-0.184987,0
-0.085021,0.183946,0
-0.182182,-0.04334,0
0.202457,0.289727,0
0.838149,-0.634328,1
0.056603,-0.506329,0
0.547977,0.969028,1
0.516153,-0.998255,1
0.163105,0.486502,0
0.272433,0.281283,0
-0.904124,0.084524,1
0.298856,0.112884,0
-0.735229,-0.486846,1
-0.099704,-0.108331,0
0.819297,0.980231,1
-0.00776,-0.141512,0
-0.532127,-0.607633,1
0.510294,0.742679,1
-0.415015,0.782821,1
-0.960539,0.139272,1
0.452998,0.717403,1
0.293387,0.939431,1
-0.632538,-0.207902,0
0.3121,0.371657,0
0.844994,-0.408843,1
-0.517868,0.106096,0
-0.614031,-0.932984,1
-0.977572,-0.009459,1
-0.167308,-0.465119,0
0.909965,-0.936523,1
0.322485,-0.616883,1
-0.3728,0.926388,1
-0.587762,-0.331307,0
0.716226,-0.773903,1
0.638394,-0.690205,1
-0.11582,-0.271718,0
-0.158914,0.940673,1
0.442343,-0.422935,0
0.09975,0.71768,1
-0.259099,-0.178292,0
0.021284,0.75749,1
-0.208168,-0.031708,0
0.250741,-0.105945,0
0.639229,0.655653,1
-0.971532,0.62704,1
0.507234,-0.651145,1
-0.411666,-0.688766,1
-0.051059,-0.98745,1
0.258802,-0.09451,0
-0.299409,-0.711198,1
-0.348348,0.28326,0
-0.795877,0.946519,1
0.616429,0.213524,0
0.549191,-0.255392,0
-0.455227,0.966552,1
-0.919852,0.109968,1
-0.584944,0.823862,1
0.586739,-0.493004,1
-0.088681,-0.19501,0
0.979208,0.365985,1
0.059905,0.441217,0
-0.453104,0.181529,0
0.227119,-0.297016,0
0.473559,0.77832,1
-0.80208,0.526383,1
0.381068,0.33589,0
-0.977594,-0.340204,1
0.190722,-0.331727,0
-0.799912,0.624061,1
0.862982,0.472311,1
-0.716992,0.902674,1
0.141885,-0.914573,1
-0.356664,0.647216,1
-0.145497,0.339494,0
0.151822,0.725218,1
-0.171983,0.44375,0
0.230566,-0.516166,0
-0.819898,0.945705,1
0.231122,0.925966,1
0.114561,-0.379301,0
-0.07508,0.722457,1
0.157553,-0.05097,0
-0.12968,0.44435,0
-0.974106,-0.960638,1
0.59098,0.151759,0
-0.789609,-0.702619,1
0.280428,-0.030055,0
-0.44677,0.709752,1
-0.022318,-0.112922,0
0.286107,-0.442557,0
-0.162428,0.379031,0
-0.085587,-0.169857,0
0.561379,-0.083783,0
-0.991369,-0.680164,1
-0.342278,-0.700314,1
0.902585,0.34507,1
0.481027,-0.94236,1
0.287783,-0.466455,0
-0.284209,0.885784,1
0.622103,-0.136949,0
-0.660827,-0.171411,0
0.077762,-0.141983,0
0.307336,0.252078,0
-0.127398,0.348726,0
-0.813642,-0.298378,1
0.200031,0.130937,0
-0.191891,-0.101959,0
0.779985,-0.335484,1
-0.156193,-0.934283,1
0.589806,-0.688053,1
-0.056232,0.123994,0
-0.424009,-0.607586,1
-0.255854,0.080746,0
-0.001798,0.725091,1
0.302143,0.169696,0
0.051546,-0.818196,1
0.273644,0.827844,1
-0.281037,0.355473,0
0.022623,-0.865579,1
0.46672,-0.058145,0
-0.142845,-0.329945,0
-0.210907,-0.823574,1
-0.855953,0.729893,1
0.16338,-0.50398,0
0.818316,0.957849,1
-0.123136,-0.965513,1
0.896877,-0.774701,1
-0.946084,-0.22856,1
-0.625998,0.273956,0
-0.350274,-0.084754,0
0.260572,0.819888,1
-0.668253,-0.990071,1
-0.917896,-0.318974,1
0.168558,-0.37222,0
0.576153,-0.78596,1
0.77972,0.607827,1
0.071798,-0.471824,0
-0.925144,0.58605,1
0.403091,0.703394,1
0.48559,-0.020709,0
-0.110023,-0.187545,0
0.68185,-0.186722,0
-0.085671,0.931314,1
0.164449,0.826246,1
0.925391,-0.480497,1
-0.671943,-0.438109,1
-0.300465,-0.598862,1
0.639063,0.685531,1
0.095353,-0.033193,0
0.54029,-0.89997,1
0.690493,0.614043,1
-0.984953,0.657164,1
0.206263,0.838212,1
-0.377685,0.585208,1
0.298138,0.335701,0
0.145582,0.525742,0
-0.48653,0.187742,0
0.347065,-0.614563,1
0.174797,0.748035,1
-0.635299,0.2126,0
-0.753335,-0.40272,1
-0.591508,0.81802,1
-0.230723,0.093721,0
-0.155621,-0.81807,1
-0.719827,-0.972656,1
0.497992,-0.176351,0
-0.204465,0.676361,1
-0.932747,0.257759,1
0.38561,0.168153,0
0.901944,-0.579593,1
0.090003,0.521617,0
0.784442,-0.835759,1
-0.904658,0.13939,1
-0.988562,-0.232543,1
-0.180742,-0.657527,1
0.913563,-0.026985,1
0.559359,-0.509611,1
0.401695,0.420442,0
0.335114,-0.873104,1
-0.038886,-0.670305,1
0.21026,-0.114209,0
-0.657804,0.097059,0
0.638327,-0.586965,1
-0.244079,0.835352,1
0.138214,0.937745,1
0.67688,-0.427876,1
0.580364,0.591089,1
-0.269021,-0.643376,1
0.93371,0.558177,1
0.709985,-0.157634,0
-0.965868,0.114214,1
0.615503,0.492636,1
0.700218,0.481432,1
0.147206,-0.413962,0
0.374149,0.656724,1
-0.773328,-0.881873,1
0.221198,0.139003,0
0.886602,0.452702,1
-0.786405,0.638977,1
-0.73406,-0.095643,0
0.658125,-0.520806,1
0.906553,0.426251,1
-0.930655,-0.938618,1
0.544186,0.994559,1
-0.990175,0.440624,1
-0.425734,-0.592651,1
-0.606319,-0.048433,0
-0.188223,0.699497,1
-0.229266,-0.71796,1
-0.915382,-0.046943,1
-0.17344,-0.305268,0
-0.769061,-0.741025,1
0.107828,0.801104,1
-0.419378,0.266668,0
-0.078463,-0.987931,1
-0.632486,0.659162,1
0.451533,0.944471,1
0.887964,-0.477869,1
0.118317,-0.830127,1
0.874711,0.638873,1
0.577935,-0.852761,1
0.986829,0.065551,1
-0.406326,0.159663,0
-0.939439,-0.524254,1
0.822515,-0.289311,1
-0.241744,-0.315987,0
-0.864148,-0.268739,1
0.268892,0.629854,1
0.531703,0.740141,1
0.772244,-0.372767,1
-0.32763,-0.834034,1
0.498433,0.08878,0
0.605476,0.101717,0
0.634626,-0.219669,0
0.382049,0.961007,1
-0.846141,-0.314003,1
0.051782,-0.478806,0
-0.924125,-0.899729,1
-0.066164,0.433334,0
0.857062,-0.973428,1
-0.217498,0.741881,1
0.308416,-0.20596,0
-0.995782,-0.913838,1
-0.010366,-0.022005,0
-0.415909,-0.92429,1
-0.907658,0.728743,1
0.24087,0.012695,0
-0.368761,0.118848,0
0.385279,0.150568,0
0.442421,0.62808,1
-0.748126,0.785902,1
0.543692,0.861582,1
0.62757,-0.168413,0
0.228971,0.401328,0
-0.390606,-0.77669,1
0.738199,-0.632421,1
-0.09922,0.889321,1
0.593917,0.967306,1
-0.074261,0.182351,0
0.989889,-0.872231,1
0.960482,0.862364,1
0.932301,-0.103389,1
0.33451,0.456289,0
0.500188,0.771737,1
0.86595,-0.21951,1
0.534068,-0.660932,1
-0.302016,-0.201323,0
0.809873,0.595849,1
0.515888,0.130206,0
0.344541,-0.7319,1
-0.912297,-0.359313,1
0.51603,0.617811,1
0.385848,-0.392437,0
-0.522744,-0.848386,1
-0.494881,-0.061171,0
-0.651025,-0.94423,1
0.21094,-0.41011,0
0.197182,-0.350785,0
0.673862,-0.9009,1
-0.283762,-0.988137,1
0.32122,0.163571,0
-0.789601,0.558767,1
-0.606276,-0.332649,0
0.588904,0.672797,1
0.362856,-0.979866,1
-0.093649,0.165361,0
0.159005,0.157884,0
-0.928957,-0.205785,1
-0.420414,0.372901,0
-0.192481,-0.921182,1
-0.996304,0.705696,1
0.488133,0.57766,1
-0.823089,0.43043,1
0.890451,0.881149,1
-0.642545,-0.450169,1
-0.366602,-0.199978,0
0.765851,0.735155,1
0.82707,-0.627614,1
-0.126932,-0.629305,1
-0.052008,0.883909,1
-0.041778,0.708119,1
-0.975899,0.718901,1
-0.883773,0.125434,1
-0.357864,0.940686,1
-0.181769,-0.429539,0
-0.302323,0.006347,0
0.590582,-0.127749,0
0.177181,0.780711,1
0.153439,0.019846,0
0.448052,0.736342,1
-0.513193,-0.586161,1
-0.617888,0.717213,1
0.922359,-0.395612,1
0.835478,-0.244652,1
-0.89003,-0.654524,1
0.493953,-0.358675,0
-0.266185,-0.881026,1
-0.583297,-0.794112,1
0.399654,0.894715,1
0.893281,0.162678,1
0.376029,0.300398,0
0.109117,-0.487267,0
-0.52852,0.261134,0
0.413722,0.188326,0
0.72189,0.673886,1
0.573753,0.342184,0
-0.943735,0.566811,1
0.293466,-0.770797,1
0.915837,0.890779,1
0.497979,-0.018782,0
-0.079443,-0.399874,0
0.400162,0.741483,1
-0.790144,-0.396042,1
-0.980764,0.487905,1
0.494509,-0.406441,0
0.943974,0.710234,1
-0.336774,-0.472957,0
0.044226,0.022467,0
-0.178399,-0.989816,1
0.332589,-0.944555,1
0.533395,-0.129848,0
-0.180899,-0.154644,0
0.572043,-0.328379,0
-0.943169,0.020306,1
0.203693,0.387866,0
-0.768708,-0.464498,1
0.796823,-0.397544,1
-0.629135,0.61035,1
-0.327404,-0.725765,1
-0.58192,0.584512,1
0.364259,0.598445,1
0.147998,0.932208,1
0.035819,0.65368,1
-0.394107,-0.435139,0
-0.161932,-0.282418,0
0.664291,-0.94221,1
-0.181418,0.949999,1
0.982759,0.956307,1
-0.686874,-0.830166,1
0.533779,-0.978515,1
-0.67128,-0.58026,1
0.60833,-0.303358,0
-0.476995,0.334398,0
0.108493,0.639078,1
0.424434,-0.107198,0
-0.018117,0.691988,1
-0.275684,0.991458,1
0.940669,-0.876776,1
0.89891,0.020646,1
0.880888,-0.557584,1
-0.233197,0.353705,0
0.346299,0.779619,1
-0.09779,0.001592,0
0.482236,0.812413,1
-0.27582,-0.825096,1
-0.040347,-0.486326,0
-0.685375,0.50369,1
0.435704,-0.097757,0
-0.201699,-0.490442,0
0.796542,0.941126,1
-0.004297,0.95418,1
0.13384,-0.179809,0
0.684364,-0.940513,1
-0.564048,0.794232,1
0.916987,-0.770818,1
0.301662,-0.810499,1
0.303,0.241125,0
0.509821,0.357821,0
0.591692,-0.797617,1
0.11607,-0.664095,1
0.639299,0.693537,1
-0.101733,-0.241467,0
0.898995,0.476076,1
0.435071,0.177749,0
0.941917,0.896484,1
0.877583,0.356235,1
0.198976,-0.307102,0
-0.438201,-0.668415,1
0.107362,0.294964,0
0.010039,-0.910838,1
0.913527,-0.343225,1
0.064584,0.124373,0
-0.841522,0.975883,1
-0.183264,-0.013359,0
-0.733479,-0.110318,0
-0.242519,-0.334952,0
-0.172543,0.49549,0
0.421306,-0.29015,0
0.124877,0.044736,0
0.601962,0.266222,0
0.397454,-0.821601,1
-0.317108,-0.466623,0
0.265185,-0.267682,0
-0.344056,-0.489501,0
0.514241,-0.77161,1
-0.957459,-0.201166,1
0.55322,-0.322544,0
0.285264,0.641929,1
0.388619,-0.608421,1
0.884622,0.640996,1
0.932834,-0.716695,1
0.022875,0.928472,1
0.658109,0.198235,0
-0.540795,-0.566823,1
-0.421255,-0.232642,0
0.590715,0.223948,0
-0.714803,-0.407844,1
0.552932,-0.753826,1
-0.312898,-0.698108,1
-0.232688,0.274006,0
0.536216,-0.951589,1
-0.548356,0.032173,0
-0.078064,-0.048068,0
0.540952,0.263562,0
-0.730005,-0.510151,1
-0.28941,-0.846455,1
0.025287,-0.888449,1
-0.250116,0.969235,1
-0.837303,0.465803,1
0.403825,-0.968324,1
0.945173,0.543233,1
-0.018072,-0.788792,1
0.936188,0.765001,1
